0.000 [ros_helm] status=running uptime_s=0.0 mode=MODE@INACTIVE running_behaviors=none active_behaviors=none idle_behaviors=waypt_survey,waypt_return,const_hdg disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=0.000, NAV_HEADING=0.000, NAV_SPEED=0.000, NAV_X=0.000, NAV_Y=0.000}
0.110 [ros_helm] status=running uptime_s=0.0 mode=MODE@INACTIVE running_behaviors=none active_behaviors=none idle_behaviors=waypt_survey,waypt_return,const_hdg disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=0.000, NAV_HEADING=0.000, NAV_SPEED=0.000, NAV_X=0.000, NAV_Y=0.000}
2.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@INACTIVE running_behaviors=none active_behaviors=none idle_behaviors=waypt_survey,waypt_return,const_hdg disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=1.968, NAV_HEADING=89.994, NAV_PITCH=0.018, NAV_ROLL=-0.001, NAV_SPEED=0.005, NAV_VX=-0.005, NAV_VY=0.000, NAV_X=-0.007, NAV_Y=0.000, NAV_YAW=-1.571, NAV_Z=-1.968}
24.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=270.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=4.301, NAV_HEADING=174.658, NAV_PITCH=-0.085, NAV_ROLL=-0.007, NAV_SPEED=0.895, NAV_VX=0.830, NAV_VY=0.333, NAV_X=15.032, NAV_Y=-6.273, NAV_YAW=-3.048, NAV_Z=-4.301}
26.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=266.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=4.632, NAV_HEADING=181.544, NAV_PITCH=-0.086, NAV_ROLL=-0.007, NAV_SPEED=0.894, NAV_VX=0.833, NAV_VY=0.325, NAV_X=15.741, NAV_Y=-7.891, NAV_YAW=3.115, NAV_Z=-4.632}
28.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=262.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=4.957, NAV_HEADING=187.088, NAV_PITCH=-0.077, NAV_ROLL=-0.005, NAV_SPEED=0.894, NAV_VX=0.839, NAV_VY=0.308, NAV_X=16.243, NAV_Y=-9.585, NAV_YAW=3.018, NAV_Z=-4.957}
30.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=259.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=5.271, NAV_HEADING=192.014, NAV_PITCH=-0.071, NAV_ROLL=-0.004, NAV_SPEED=0.893, NAV_VX=0.844, NAV_VY=0.292, NAV_X=16.554, NAV_Y=-11.326, NAV_YAW=2.932, NAV_Z=-5.271}
32.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=258.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=5.573, NAV_HEADING=195.891, NAV_PITCH=-0.065, NAV_ROLL=-0.003, NAV_SPEED=0.893, NAV_VX=0.851, NAV_VY=0.271, NAV_X=16.691, NAV_Y=-13.090, NAV_YAW=2.864, NAV_Z=-5.573}
34.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=258.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=5.859, NAV_HEADING=197.972, NAV_PITCH=-0.053, NAV_ROLL=-0.001, NAV_SPEED=0.892, NAV_VX=0.859, NAV_VY=0.239, NAV_X=16.680, NAV_Y=-14.860, NAV_YAW=2.828, NAV_Z=-5.859}
36.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=259.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=6.124, NAV_HEADING=198.811, NAV_PITCH=-0.042, NAV_ROLL=-0.000, NAV_SPEED=0.891, NAV_VX=0.867, NAV_VY=0.204, NAV_X=16.553, NAV_Y=-16.628, NAV_YAW=2.813, NAV_Z=-6.124}
38.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=260.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=6.366, NAV_HEADING=198.189, NAV_PITCH=-0.032, NAV_ROLL=0.000, NAV_SPEED=0.890, NAV_VX=0.875, NAV_VY=0.160, NAV_X=16.344, NAV_Y=-18.389, NAV_YAW=2.824, NAV_Z=-6.366}
40.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=262.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=6.585, NAV_HEADING=196.506, NAV_PITCH=-0.024, NAV_ROLL=0.000, NAV_SPEED=0.889, NAV_VX=0.881, NAV_VY=0.116, NAV_X=16.082, NAV_Y=-20.143, NAV_YAW=2.854, NAV_Z=-6.585}
42.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=266.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=6.782, NAV_HEADING=193.713, NAV_PITCH=-0.016, NAV_ROLL=0.000, NAV_SPEED=0.888, NAV_VX=0.886, NAV_VY=0.066, NAV_X=15.793, NAV_Y=-21.892, NAV_YAW=2.902, NAV_Z=-6.782}
44.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=268.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=6.956, NAV_HEADING=190.338, NAV_PITCH=-0.012, NAV_ROLL=0.000, NAV_SPEED=0.888, NAV_VX=0.888, NAV_VY=0.009, NAV_X=15.494, NAV_Y=-23.640, NAV_YAW=2.961, NAV_Z=-6.956}
46.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=269.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.113, NAV_HEADING=186.843, NAV_PITCH=-0.010, NAV_ROLL=0.000, NAV_SPEED=0.888, NAV_VX=0.887, NAV_VY=-0.043, NAV_X=15.194, NAV_Y=-25.388, NAV_YAW=3.022, NAV_Z=-7.113}
48.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=270.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.256, NAV_HEADING=183.406, NAV_PITCH=-0.011, NAV_ROLL=0.001, NAV_SPEED=0.888, NAV_VX=0.883, NAV_VY=-0.091, NAV_X=14.898, NAV_Y=-27.139, NAV_YAW=3.082, NAV_Z=-7.256}
50.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=272.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.389, NAV_HEADING=180.314, NAV_PITCH=-0.011, NAV_ROLL=0.001, NAV_SPEED=0.890, NAV_VX=0.880, NAV_VY=-0.128, NAV_X=14.618, NAV_Y=-28.893, NAV_YAW=3.136, NAV_Z=-7.389}
52.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=274.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.516, NAV_HEADING=177.445, NAV_PITCH=-0.013, NAV_ROLL=0.000, NAV_SPEED=0.890, NAV_VX=0.877, NAV_VY=-0.152, NAV_X=14.371, NAV_Y=-30.654, NAV_YAW=-3.097, NAV_Z=-7.516}
54.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=276.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.640, NAV_HEADING=175.082, NAV_PITCH=-0.016, NAV_ROLL=0.000, NAV_SPEED=0.890, NAV_VX=0.875, NAV_VY=-0.163, NAV_X=14.169, NAV_Y=-32.421, NAV_YAW=-3.056, NAV_Z=-7.640}
56.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=279.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.763, NAV_HEADING=172.609, NAV_PITCH=-0.017, NAV_ROLL=0.001, NAV_SPEED=0.891, NAV_VX=0.873, NAV_VY=-0.174, NAV_X=14.021, NAV_Y=-34.193, NAV_YAW=-3.013, NAV_Z=-7.763}
58.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=285.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.884, NAV_HEADING=169.492, NAV_PITCH=-0.012, NAV_ROLL=0.000, NAV_SPEED=0.891, NAV_VX=0.871, NAV_VY=-0.189, NAV_X=13.932, NAV_Y=-35.971, NAV_YAW=-2.958, NAV_Z=-7.884}
60.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=346.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=7.990, NAV_HEADING=151.665, NAV_PITCH=0.061, NAV_ROLL=-0.010, NAV_SPEED=0.903, NAV_VX=0.820, NAV_VY=-0.377, NAV_X=13.924, NAV_Y=-37.741, NAV_YAW=-2.647, NAV_Z=-7.990}
62.200 [ros_helm] status=running uptime_s=0.0 mode=MODE@ACTIVE:SURVEYING running_behaviors=none active_behaviors=waypt_survey idle_behaviors=waypt_return,const_hdg disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_HEADING=357.000, DESIRED_SPEED=1.000} NAV={NAV_DEPTH=8.021, NAV_HEADING=133.816, NAV_PITCH=0.130, NAV_ROLL=-0.035, NAV_SPEED=0.901, NAV_VX=0.771, NAV_VY=-0.466, NAV_X=14.196, NAV_Y=-39.534, NAV_YAW=-2.336, NAV_Z=-8.021}
