0.000 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=none idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=0.000, NAV_HEADING=0.000, NAV_SPEED=0.000, NAV_X=0.000, NAV_Y=0.000}
0.110 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=none idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=0.000, NAV_HEADING=0.000, NAV_SPEED=0.000, NAV_X=0.000, NAV_Y=0.000}
2.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=none idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=false RETURN=false DESIRED={none} NAV={NAV_DEPTH=69.966, NAV_HEADING=89.995, NAV_PITCH=0.017, NAV_ROLL=-0.001, NAV_SPEED=0.005, NAV_VX=-0.005, NAV_VY=0.000, NAV_X=-5.006, NAV_Y=-5.000, NAV_YAW=-1.571, NAV_Z=-69.966}
4.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=70.170, NAV_HEADING=89.980, NAV_PITCH=0.041, NAV_ROLL=-0.007, NAV_SPEED=0.003, NAV_VX=-0.001, NAV_VY=0.003, NAV_X=-5.005, NAV_Y=-4.999, NAV_YAW=-1.570, NAV_Z=-70.170}
6.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=71.436, NAV_HEADING=89.960, NAV_PITCH=0.040, NAV_ROLL=-0.005, NAV_SPEED=0.005, NAV_VX=0.004, NAV_VY=-0.004, NAV_X=-4.949, NAV_Y=-5.010, NAV_YAW=-1.570, NAV_Z=-71.436}
8.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=72.591, NAV_HEADING=89.941, NAV_PITCH=0.040, NAV_ROLL=0.001, NAV_SPEED=0.009, NAV_VX=0.007, NAV_VY=-0.006, NAV_X=-4.892, NAV_Y=-5.022, NAV_YAW=-1.570, NAV_Z=-72.591}
10.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=73.522, NAV_HEADING=89.933, NAV_PITCH=0.037, NAV_ROLL=0.002, NAV_SPEED=0.013, NAV_VX=0.011, NAV_VY=-0.006, NAV_X=-4.837, NAV_Y=-5.033, NAV_YAW=-1.570, NAV_Z=-73.522}
12.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=74.237, NAV_HEADING=89.922, NAV_PITCH=0.035, NAV_ROLL=0.001, NAV_SPEED=0.015, NAV_VX=0.014, NAV_VY=-0.005, NAV_X=-4.786, NAV_Y=-5.043, NAV_YAW=-1.569, NAV_Z=-74.237}
14.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=74.742, NAV_HEADING=89.920, NAV_PITCH=0.035, NAV_ROLL=0.000, NAV_SPEED=0.016, NAV_VX=0.016, NAV_VY=-0.005, NAV_X=-4.739, NAV_Y=-5.053, NAV_YAW=-1.569, NAV_Z=-74.742}
16.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.053, NAV_HEADING=89.921, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.018, NAV_VX=0.017, NAV_VY=-0.005, NAV_X=-4.695, NAV_Y=-5.063, NAV_YAW=-1.569, NAV_Z=-75.053}
18.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.190, NAV_HEADING=89.910, NAV_PITCH=0.036, NAV_ROLL=-0.000, NAV_SPEED=0.020, NAV_VX=0.019, NAV_VY=-0.005, NAV_X=-4.654, NAV_Y=-5.074, NAV_YAW=-1.569, NAV_Z=-75.190}
20.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.187, NAV_HEADING=89.922, NAV_PITCH=0.036, NAV_ROLL=-0.000, NAV_SPEED=0.022, NAV_VX=0.021, NAV_VY=-0.005, NAV_X=-4.613, NAV_Y=-5.084, NAV_YAW=-1.569, NAV_Z=-75.187}
22.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.104, NAV_HEADING=89.919, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.024, NAV_VX=0.023, NAV_VY=-0.005, NAV_X=-4.571, NAV_Y=-5.094, NAV_YAW=-1.569, NAV_Z=-75.104}
24.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.018, NAV_HEADING=89.918, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.025, NAV_VX=0.025, NAV_VY=-0.005, NAV_X=-4.526, NAV_Y=-5.104, NAV_YAW=-1.569, NAV_Z=-75.018}
26.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=74.974, NAV_HEADING=89.918, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.027, NAV_VX=0.027, NAV_VY=-0.005, NAV_X=-4.476, NAV_Y=-5.114, NAV_YAW=-1.569, NAV_Z=-74.974}
28.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=74.978, NAV_HEADING=89.920, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.029, NAV_VX=0.028, NAV_VY=-0.005, NAV_X=-4.421, NAV_Y=-5.124, NAV_YAW=-1.569, NAV_Z=-74.978}
30.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.010, NAV_HEADING=89.920, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.030, NAV_VX=0.030, NAV_VY=-0.005, NAV_X=-4.362, NAV_Y=-5.134, NAV_YAW=-1.569, NAV_Z=-75.010}
32.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=gotodepth_lift idle_behaviors=const_speed_survey,const_depth_survey,waypt_survey,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=75.000} NAV={NAV_DEPTH=75.043, NAV_HEADING=89.924, NAV_PITCH=0.036, NAV_ROLL=0.000, NAV_SPEED=0.031, NAV_VX=0.031, NAV_VY=-0.005, NAV_X=-4.300, NAV_Y=-5.144, NAV_YAW=-1.569, NAV_Z=-75.043}
34.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_survey,const_depth_survey,waypt_survey idle_behaviors=gotodepth_lift,const_speed_return,waypt_returning,const_depth_return,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=60.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=75.140, NAV_HEADING=89.374, NAV_PITCH=0.039, NAV_ROLL=-0.001, NAV_SPEED=0.056, NAV_VX=0.055, NAV_VY=-0.004, NAV_X=-4.231, NAV_Y=-5.153, NAV_YAW=-1.560, NAV_Z=-75.140}
70.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=68.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.029, NAV_HEADING=24.959, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.099, NAV_VX=0.097, NAV_VY=-0.022, NAV_X=-1.388, NAV_Y=-3.398, NAV_YAW=-0.436, NAV_Z=-77.029}
72.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=68.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.035, NAV_HEADING=24.099, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.099, NAV_VX=0.096, NAV_VY=-0.023, NAV_X=-1.267, NAV_Y=-3.240, NAV_YAW=-0.421, NAV_Z=-77.035}
74.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=69.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.039, NAV_HEADING=23.172, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.099, NAV_VX=0.096, NAV_VY=-0.024, NAV_X=-1.147, NAV_Y=-3.083, NAV_YAW=-0.404, NAV_Z=-77.039}
76.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=70.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.039, NAV_HEADING=22.176, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.099, NAV_VX=0.096, NAV_VY=-0.025, NAV_X=-1.028, NAV_Y=-2.924, NAV_YAW=-0.387, NAV_Z=-77.039}
78.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=72.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.037, NAV_HEADING=21.105, NAV_PITCH=0.035, NAV_ROLL=-0.000, NAV_SPEED=0.099, NAV_VX=0.096, NAV_VY=-0.026, NAV_X=-0.910, NAV_Y=-2.765, NAV_YAW=-0.368, NAV_Z=-77.037}
80.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=73.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=19.740, NAV_PITCH=0.035, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.095, NAV_VY=-0.028, NAV_X=-0.793, NAV_Y=-2.605, NAV_YAW=-0.345, NAV_Z=-77.034}
82.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=74.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.033, NAV_HEADING=18.407, NAV_PITCH=0.035, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.095, NAV_VY=-0.029, NAV_X=-0.677, NAV_Y=-2.445, NAV_YAW=-0.321, NAV_Z=-77.033}
84.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=76.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.033, NAV_HEADING=17.074, NAV_PITCH=0.035, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.094, NAV_VY=-0.031, NAV_X=-0.562, NAV_Y=-2.283, NAV_YAW=-0.298, NAV_Z=-77.033}
86.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=78.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=15.596, NAV_PITCH=0.035, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.094, NAV_VY=-0.032, NAV_X=-0.449, NAV_Y=-2.120, NAV_YAW=-0.272, NAV_Z=-77.034}
88.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=80.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.035, NAV_HEADING=13.787, NAV_PITCH=0.035, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.093, NAV_VY=-0.034, NAV_X=-0.338, NAV_Y=-1.956, NAV_YAW=-0.241, NAV_Z=-77.035}
90.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=83.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.035, NAV_HEADING=11.355, NAV_PITCH=0.035, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.092, NAV_VY=-0.037, NAV_X=-0.228, NAV_Y=-1.790, NAV_YAW=-0.198, NAV_Z=-77.035}
92.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=86.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.035, NAV_HEADING=8.757, NAV_PITCH=0.036, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.091, NAV_VY=-0.040, NAV_X=-0.121, NAV_Y=-1.624, NAV_YAW=-0.153, NAV_Z=-77.035}
94.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=89.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.035, NAV_HEADING=5.798, NAV_PITCH=0.036, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.089, NAV_VY=-0.043, NAV_X=-0.016, NAV_Y=-1.455, NAV_YAW=-0.101, NAV_Z=-77.035}
96.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=94.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=2.640, NAV_PITCH=0.036, NAV_ROLL=-0.001, NAV_SPEED=0.099, NAV_VX=0.088, NAV_VY=-0.046, NAV_X=0.086, NAV_Y=-1.284, NAV_YAW=-0.046, NAV_Z=-77.034}
98.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=99.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=358.028, NAV_PITCH=0.035, NAV_ROLL=-0.002, NAV_SPEED=0.099, NAV_VX=0.085, NAV_VY=-0.051, NAV_X=0.184, NAV_Y=-1.111, NAV_YAW=0.034, NAV_Z=-77.034}
100.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=106.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=352.475, NAV_PITCH=0.036, NAV_ROLL=-0.002, NAV_SPEED=0.099, NAV_VX=0.081, NAV_VY=-0.056, NAV_X=0.277, NAV_Y=-0.936, NAV_YAW=0.131, NAV_Z=-77.034}
102.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=116.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=345.058, NAV_PITCH=0.036, NAV_ROLL=-0.003, NAV_SPEED=0.099, NAV_VX=0.076, NAV_VY=-0.063, NAV_X=0.365, NAV_Y=-0.757, NAV_YAW=0.261, NAV_Z=-77.034}
104.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=127.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=335.502, NAV_PITCH=0.036, NAV_ROLL=-0.004, NAV_SPEED=0.099, NAV_VX=0.068, NAV_VY=-0.072, NAV_X=0.444, NAV_Y=-0.575, NAV_YAW=0.428, NAV_Z=-77.034}
106.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=143.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.034, NAV_HEADING=323.696, NAV_PITCH=0.036, NAV_ROLL=-0.005, NAV_SPEED=0.099, NAV_VX=0.059, NAV_VY=-0.080, NAV_X=0.511, NAV_Y=-0.389, NAV_YAW=0.634, NAV_Z=-77.034}
108.200 [ros_helm] status=running uptime_s=0.0 mode=unknown running_behaviors=none active_behaviors=const_speed_return,waypt_returning,const_depth_return idle_behaviors=gotodepth_lift,const_speed_survey,const_depth_survey,waypt_survey,station-keep,bhv_depth,const_hdg,gotodepth_detect,const_speed_detect,const_depth_detect,waypt_detect disabled_behaviors=none DEPLOY=true RETURN=false DESIRED={DESIRED_DEPTH=77.000, DESIRED_HEADING=160.000, DESIRED_SPEED=0.100} NAV={NAV_DEPTH=77.033, NAV_HEADING=309.015, NAV_PITCH=0.036, NAV_ROLL=-0.006, NAV_SPEED=0.098, NAV_VX=0.046, NAV_VY=-0.087, NAV_X=0.561, NAV_Y=-0.198, NAV_YAW=0.890, NAV_Z=-77.033}
